#,What age range do you have?,What is your gender?,Other,Where are you from?,Other.1,When did you join Remitano?,Buy Coins,Sell Coins,Withdraw coins,Deposit Coins,Swap,Invest,Read articles on Forum,Participate in minigame on Forum,Not using any of the above features,Used all,Have you know about Altcoins?,Name at least 1 Altcoin you have known 🧐,Altcoins,BTC,ETH,USDT,LTC,XRP,BCH,"If you could only choose 1 coin, which one would you invest? (choose only 1)","Because there are more risks (scam, fraud) than Bitcoin or top coin.",Because I got difficulty to own and store Altcoins.,Because of low liquidity.,Because I have a litte money.,Because I am lack of information about potential Altcoins.,Because the crypto exchange platforms I'm using don't have the Altcoins which I want to buy.,Because the budget of crypto market is very small in my portfolio.,Other.2,What will help you change your mind and be willing to invest Altcoin?,Why did you choose to invest Altcoins?,How many percentage of total budget are you going to invest in Altcoin? (type the number 0 - 100),What is your strategy in the altcoin investment ? (choose only 1),Other.3,Where do you store your altcoin? (choose only 1),Other.4,I got difficulties in owning and storing Altcoins.,The exchange is low liquidity.,I have low invest budget,I am lack of information about potential Altcoins.,The crypto exchange platforms I'm using don't have the Altcoins which I want to buy.,The budget of crypto market is very small in my portfolio.,"There are more risks (scam, fraud) than Bitcoin or top coin.",Other.5,Which is the most difficult thing? (choose 1),Other.6,"Name the most potential Altcoins you can't miss, you should invest now.",How did you buy Altcoins?,What is the most difficult thing about buying Altcoins?,"If you have Altcoin, how did you sell Altcoins?",What is the most difficult thing about selling Altcoin?,"In your opinion, what should Remitano do to help you trade Altcoins easily?","I can buy/sell all Altcoins at ""P2P exchange"".","I can ""Swap"" from BTC / ETH / UST to all Altcoins and vice versa.","I can ""Swap"" from my fiat-currency to all Altcoins and vice versa.","I can ""Invest"" in all Altcoins.","I can store and deposit/withdraw all altcoins in ""Remitano wallet"".",I can add my new Altcoin (which I create) on Remitano system.,"I can buy/sell all Altcoins at ""P2P exchange""..1","I can ""Swap"" from BTC / ETH / UST to all Altcoins and vice versa..1","I can ""Swap"" from my fiat-currency to all Altcoins and vice versa..1","I can ""Invest"" in all Altcoins..1","I can store and deposit/withdraw all altcoins in ""Remitano wallet""..1",I can add my new Altcoin (which I create) on Remitano system..1,"If there is only 1 vote, which one do you prefer?",Coinbas và Coinbase Pro,Bittrex,Changelly,Binance,Kraken,BitMEX,KuCoin,Huobi Pro,Bitpanda,Remitano,Other.7,Why did you choose this crypto exchange?,Start Date (UTC),Submit Date (UTC),Network ID,country,crypto exchange
db29vy7y7x64tr1gdbphke1hbgkao995,18 - 25,Male,,Nigeria,,2018,0,1,0,0,0,0,0,0,0,0,No,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,1/4/20 16:23,1/4/20 16:24,616a78261b,Nigeria,0
oms8xycarlzcuckqx00omsi12kzwiru3,26 - 30,Male,,Nigeria,,2020,0,0,0,0,0,0,0,0,0,1,Yes,Emmanuel,1,1,0,0,0,0,0,XRP,0,0,0,0,0,0,0,0,,It's OK,70,Long-term investment more than 1 year,,On the exchange platform,,0,0,0,1,1,0,1,0,"There are more risks (scam, fraud) than Bitcoin or top coin.",,Emmanuel,Trading,Scams,Trading,Scam,By recommendation,0,0,0,0,0,1,8,6,4,6,6,5,"I can ""Swap"" from BTC / ETH / UST to all Altcoins and vice versa.",0,0,0,0,0,0,0,0,0,1,0,I love it,1/4/20 16:11,1/4/20 16:20,97665a5493,Nigeria,1
2r565jz34dtxslx2r56523uq9yib2x7r,31 - 40,Male,,Nigeria,,2017,1,1,1,1,1,1,1,0,0,0,Yes,EOS,0,0,0,0,1,1,1,BCH,1,0,0,0,1,0,0,0,Good info,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,Supply good trade signals,1,1,1,1,1,1,10,10,10,10,10,10,"I can ""Swap"" from BTC / ETH / UST to all Altcoins and vice versa.",0,0,0,0,0,0,0,0,0,0,0,,1/4/20 16:14,1/4/20 16:19,d1ef02c628,Nigeria,0
occpwdohwxymg54qca67voccpwdohvgj,31 - 40,Male,,Nigeria,,2016,0,0,0,0,0,0,0,0,0,1,Yes,Stablecoins,0,1,0,0,0,0,0,BTC,0,0,0,0,0,0,0,1,"The only thing that will change my mind is when am giving a free bulk of Altcoin, that’s only when i will invest in it.",,,,,,,0,0,0,0,0,0,0,0,,,,,,,,"Let them give me 10,000 dollars of Altcoin, then I can trade easily.",1,1,1,1,1,1,10,10,10,10,10,10,"I can buy/sell all Altcoins at ""P2P exchange"".",0,0,0,0,0,0,0,0,0,0,0,,1/4/20 16:05,1/4/20 16:19,0f8a858647,Nigeria,0
jwc0k708rob9qyrwfqfhk7jwc0k7l0wg,26 - 30,Male,,Nigeria,,2020,0,0,0,1,0,0,0,0,0,0,No,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,1/4/20 16:15,1/4/20 16:16,07d89fe752,Nigeria,0
kue8s1uss7lgeucwkue8q75ssnbuplny,18 - 25,Male,,Nigeria,,2019,1,1,1,1,1,1,1,1,0,0,Yes,Cardano & ATOM,0,1,1,0,1,1,1,ETH,1,0,1,0,0,1,1,0,If there are good and trustworthy alt coins and their wallets plus high liquidity investment from investors,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,"Create space for more alt coins with their suitable  wallet so you can buy, sell or swap any time with ease and swift.",1,1,1,1,1,0,10,10,10,7,10,5,"I can store and deposit/withdraw all altcoins in ""Remitano wallet"".",0,0,0,0,0,0,0,0,0,0,0,,1/4/20 16:04,1/4/20 16:14,7ab0609a08,Nigeria,0
jg2ffb93ma22zneflc2ptjg2ffbdhhuk,26 - 30,Male,,Nigeria,,2020,0,0,0,0,0,0,0,0,0,1,No,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,1/4/20 16:08,1/4/20 16:11,fabb80a576,Nigeria,0
6p2kegy92xqtf6xp6p27x7x1adu8u1hy,26 - 30,Male,,Malaysia,,2019,1,1,0,1,0,0,0,0,0,0,No,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,1/4/20 16:09,1/4/20 16:11,ded93efd17,Malaysia,0
ptyko54zk2pmyzuois0jlye7ptyko54z,26 - 30,Male,,Malaysia,,2019,0,0,0,0,0,0,0,0,0,1,Yes,Litecoin,0,1,1,0,1,1,1,BTC,0,0,0,0,0,0,0,1,"Im willing to invest in Altcoin now and in fact, i do invest in Altcoin now, but my most favourite crypto coin is Bitcoin",,,,,,,0,0,0,0,0,0,0,0,,,,,,,,List more Altcoins to be swapped with Bitcoin or Ethereum,1,1,1,0,1,0,10,10,10,10,10,4,"I can ""Swap"" from BTC / ETH / UST to all Altcoins and vice versa.",0,0,0,0,0,0,0,0,0,0,0,,1/4/20 15:58,1/4/20 16:05,202ad90562,Malaysia,0
dc1616q1beu12vh02wg6dc1616qgfhhs,31 - 40,Male,,Malaysia,,2018,1,0,1,1,0,0,0,0,0,0,Yes,KBC,1,1,1,0,0,0,1,BTC,0,0,0,0,0,0,0,0,,To diversify,20,Long-term investment more than 1 year,,On the exchange platform,,0,0,1,1,0,1,1,0,"There are more risks (scam, fraud) than Bitcoin or top coin.",,KBC,Exchange,Storing in 1 wallet,Exchange or covert to main coin,Limit exchange option,Provide option to store and buy and create wallet for the altcoin,1,1,0,1,1,1,9,10,10,10,10,10,"I can ""Invest"" in all Altcoins.",0,1,0,1,0,0,1,0,1,0,0,The altcoin are available there and for storing,1/4/20 15:54,1/4/20 16:02,0e657d82ad,Malaysia,4
539spi35uv5g9s2p539spy9efdh9xfa5,26 - 30,Male,,Malaysia,,2018,1,0,1,1,0,0,0,0,0,0,No,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,1/4/20 16:00,1/4/20 16:01,393de37d4f,Malaysia,0
f8his1l6uuimcpkvvaf8his1lhgwk1co,31 - 40,Male,,Malaysia,,2018,1,0,1,1,0,0,0,0,0,0,Yes,KBC,1,1,1,0,0,0,1,BTC,0,0,0,0,0,0,0,0,,To diversify,20,Long-term investment more than 1 year,,On the exchange platform,,0,0,0,0,0,0,1,0,"There are more risks (scam, fraud) than Bitcoin or top coin.",,KBC,Exchange,Separate exchange to store them,Exchange to main coin,Less option unless change to main coin,Storing option for alt coin.,1,1,0,1,1,1,9,9,9,10,10,10,"I can ""Invest"" in all Altcoins.",0,1,0,1,0,0,0,0,0,0,0,Coins are only available to trade there,1/4/20 15:36,1/4/20 15:49,0e657d82ad,Malaysia,2
mlk7rvtgg3ip60mlww17pmv3bht5tmpw,18 - 25,Male,,India,,2020,1,1,1,1,1,1,1,0,0,0,No,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,1/4/20 15:45,1/4/20 15:48,7b7a59b136,India,0
1kxwgb5yjghbkyx61jq1kxwgb5wnh9r0,26 - 30,Male,,Nigeria,,2019,0,1,0,1,0,0,0,0,0,0,No,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,1/4/20 15:43,1/4/20 15:47,ac4b7d5fb2,Nigeria,0
whhkwhgcuan0cwhnfka6k3uj5g124gua,31 - 40,Male,,India,,2018,1,1,1,1,0,0,0,0,0,0,No,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,1/4/20 15:39,1/4/20 15:42,dd637d38db,India,0
ooibnc6xjt6gn6dz05ooi4w0frp0f70v,18 - 25,Male,,Others,Tanzania,2020,0,1,0,0,0,0,0,0,0,0,Yes,Bitcoin,0,1,0,0,0,0,0,BTC,0,0,0,1,0,0,0,0,If I will get 2000 usd,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,Help me with the equity,1,0,0,0,0,0,0,10,10,10,1,1,"I can ""Swap"" from BTC / ETH / UST to all Altcoins and vice versa.",0,0,0,0,0,0,0,0,0,0,0,,1/4/20 15:24,1/4/20 15:31,d6abee9cbb,Tanzania,0
mo6qa2oql5teucvo00rmo6qa2oqxcgsl,> 40,Male,,Others,Tanzania,2016,1,1,1,1,0,1,1,0,0,0,Yes,Gold coin,0,1,1,1,1,1,1,BTC,1,1,1,0,0,0,0,0,Liquidity,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,No,1,1,0,0,0,0,0,0,0,0,0,0,"I can buy/sell all Altcoins at ""P2P exchange"".",0,0,0,0,0,0,0,0,0,0,0,,1/4/20 15:06,1/4/20 15:22,fc6e1ae84b,Tanzania,0
iyeri0y0uiqczflljiyerswvc3rqxn2c,31 - 40,Male,,Malaysia,,2018,1,1,1,1,0,0,0,0,0,0,Yes,Siacoin,1,1,1,0,1,1,1,BTC,0,0,0,0,0,0,0,0,,More volatile,50,Medium-term investment 6 months - 1 year,,On the exchange platform,,0,0,0,0,0,0,1,0,"There are more risks (scam, fraud) than Bitcoin or top coin.",,Dash,Swap with btc or exchange platform,Scare to be scammed.,Change to BTC,Liquidity,Ensure the safety of altcoins & able to help us liquidise it quickly,1,0,1,0,0,1,10,6,10,0,10,6,"I can ""Swap"" from my fiat-currency to all Altcoins and vice versa.",0,1,0,1,0,0,0,0,0,1,0,P2P,1/4/20 15:00,1/4/20 15:11,c2add6db5f,Malaysia,3
4up3yox2vrf9ohej9ha5wnr4up3yox21,31 - 40,Male,,Malaysia,,2020,1,1,1,1,0,0,0,0,0,0,Yes,SmartCash,1,0,1,0,0,1,1,One of Altcoins I like,0,0,0,0,0,0,0,0,,bigger profit,80,Swing Trading - under 2 weeks,,Online wallets (For example: Blockchain ),,0,0,0,1,1,0,1,0,The crypto exchange platforms I'm using don't have the Altcoins which I want to buy.,,SmartCash,changelly coinomi wallet,high fee,sell it to xrp or eth,fee,include smartcash in remitano,1,0,0,0,1,0,10,10,10,7,10,10,"I can buy/sell all Altcoins at ""P2P exchange"".",0,0,1,1,0,0,0,0,0,1,1,easy to use,1/4/20 15:00,1/4/20 15:09,684d881d32,Malaysia,4
oumeuxic890vlsecoumezxdpor6xz7n0,26 - 30,Male,,Vietnam,,2020,0,0,0,0,0,1,0,0,0,0,No,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,1/4/20 15:02,1/4/20 15:07,a60fa2453d,Vietnam,0
axl17za947729o6pv4daxl17msm4x8x7,18 - 25,Female,,Malaysia,,2018,1,1,0,0,0,1,0,0,0,0,No,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,1/4/20 14:59,1/4/20 15:00,cde64e29ca,Malaysia,0
qxxn6qo7bwq4w65qxxn6qo0zfzaodjfc,31 - 40,Male,,Vietnam,,2019,1,0,0,0,0,0,0,0,0,0,No,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,1/4/20 14:59,1/4/20 15:00,e67087acaa,Vietnam,0
bwtj3xq5rsdyr9jbwtj394n4q6o0oank,31 - 40,Male,,Nigeria,,2019,1,0,1,0,0,0,0,0,0,0,Yes,Binance coin,0,1,1,1,1,0,1,ETH,0,1,1,1,0,0,0,0,If I have a huge capital I can invest in altcoin,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,To provide us with enable environment of trading of altcoin,0,1,1,1,1,1,1,4,6,7,10,4,"I can buy/sell all Altcoins at ""P2P exchange"".",0,0,0,0,0,0,0,0,0,0,0,,1/4/20 14:30,1/4/20 14:56,131cb4af82,Nigeria,0
lbf6xkmjr1qu06hlbf6yf4xguy15miqb,26 - 30,Female,,Vietnam,,2020,0,0,0,0,0,0,0,0,0,1,No,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,1/4/20 14:53,1/4/20 14:55,da29253adc,Vietnam,0
daphfdsb0hmmip0bddaphfdszeroo5cg,31 - 40,Female,,Vietnam,,2020,0,0,0,0,1,0,0,0,0,0,Yes,"Ltc, xrm",0,1,0,0,0,0,0,BTC,1,0,0,0,0,0,0,0,I dont know,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,The price,1,0,0,0,0,0,10,10,10,8,8,10,"I can buy/sell all Altcoins at ""P2P exchange"".",0,0,0,0,0,0,0,0,0,0,0,,1/4/20 14:47,1/4/20 14:51,8836b4d09b,Vietnam,0
ym3okdqxancth3cuym3okddqzmi33ut5,31 - 40,Male,,Malaysia,,2020,1,1,1,1,0,0,0,0,0,0,No,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,1/4/20 14:45,1/4/20 14:47,a0d328531b,Malaysia,0
15jxzc6cvkh2vw6d3arxo15jxzc6wyap,31 - 40,Male,,Nigeria,,2017,1,1,1,1,1,1,0,0,0,0,Yes,B,1,0,0,0,0,0,0,BTC,0,0,0,0,0,0,0,0,,A,9,Swing Trading - under 2 weeks,,Online wallets (For example: Blockchain ),,1,1,1,0,0,0,0,0,I got difficulties in owning and storing Altcoins.,,B,B,A,B,C,A,1,1,0,0,0,0,6,4,5,3,4,6,"I can buy/sell all Altcoins at ""P2P exchange"".",0,1,0,0,0,0,0,0,0,1,0,My choice,1/4/20 14:36,1/4/20 14:46,342568b3a8,Nigeria,2
gw5d9tqurvr5s6wijogw5d9tqc2mkkks,26 - 30,Male,,India,,2017,1,0,0,0,0,0,0,0,0,0,Yes,Litecoin,0,1,0,0,0,0,0,LTC,0,0,1,0,0,0,0,0,More profit,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,Better price,1,0,0,0,0,0,9,9,9,9,9,9,"I can buy/sell all Altcoins at ""P2P exchange"".",0,0,0,0,0,0,0,0,0,0,0,,1/4/20 14:38,1/4/20 14:41,7790ffce0e,India,0
a86pkv6bctchmt7e8vlxa86pkgdj5owd,> 40,Female,,Vietnam,,2020,0,0,0,0,0,1,0,0,0,0,Yes,Ada,1,0,0,0,0,0,0,USDT,0,0,0,0,0,0,0,0,,Đây là xu thế của xã hội,30,Long-term investment more than 1 year,,Online wallets (For example: Blockchain ),,0,0,1,0,0,0,0,0,I have low invest budget,,ADA,Lên sàn giao dịch remantano,Giao dịch,Bán qua sàn giao dịch,Thanh khoản,Hỗ trợ,0,1,0,0,0,0,9,8,9,9,9,9,"I can buy/sell all Altcoins at ""P2P exchange"".",0,0,0,1,0,0,0,0,0,0,0,Phù hợp,1/4/20 14:29,1/4/20 14:39,ded67fc69e,Vietnam,1
z9ivee43ucsutbz9sroxhfkyivn0k1sr,18 - 25,Male,,Malaysia,,2019,1,1,1,1,1,1,0,0,0,0,Yes,ETH,0,1,1,0,0,0,0,BTC,1,0,1,0,0,1,1,0,"Security of platform, only trusted alt coin, great liquidity",,,,,,,0,0,0,0,0,0,0,0,,,,,,,,"Lower the trading, deposit and withdrawal fee 1% is too high",1,1,1,1,1,1,6,6,8,8,9,10,"I can ""Swap"" from my fiat-currency to all Altcoins and vice versa.",0,0,0,0,0,0,0,0,0,0,0,,1/4/20 14:33,1/4/20 14:39,2fcf670be7,Malaysia,0
2bd1at2kl1zyqjub2bd1atyny3taeu4q,26 - 30,Male,,Nigeria,,2020,1,1,1,1,0,1,0,0,0,0,No,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,1/4/20 14:36,1/4/20 14:38,340199be7f,Nigeria,0
84sc2k2nfu184f2uk7ef84sc27by418i,26 - 30,Male,,Nigeria,,2016,1,0,0,0,0,0,0,0,0,0,Yes,Dash,0,1,0,0,0,0,0,ETH,0,0,0,0,0,1,0,0,Fear,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,"We want the old swap , where can se graphs be a forex rate pro",0,0,1,0,0,0,10,10,9,10,10,10,"I can ""Swap"" from my fiat-currency to all Altcoins and vice versa.",0,0,0,0,0,0,0,0,0,0,0,,1/4/20 14:34,1/4/20 14:38,fb2f3fc1f6,Nigeria,0
ubmm7hse5yphajrwubmvua7n9wnel5a4,18 - 25,Male,,Nigeria,,2019,0,1,0,0,0,0,0,0,0,0,No,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,1/4/20 14:36,1/4/20 14:38,2f01eca223,Nigeria,0
kxmfdrak1rzmxkxmfh86j8alalsp522o,26 - 30,Male,,India,,2017,1,0,0,0,0,0,0,0,0,0,Yes,Etherium,0,1,0,0,0,0,0,BTC,0,0,1,0,0,0,0,0,If i get a good amount then i can think about to invest in altcoin,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,Better price,1,0,0,0,0,0,10,7,8,8,8,8,"I can ""Invest"" in all Altcoins.",0,0,0,0,0,0,0,0,0,0,0,,1/4/20 14:33,1/4/20 14:37,7790ffce0e,India,0
tlnviqziqiux0obircltlnviqz7bw9u5,31 - 40,Male,,Nigeria,,2017,1,1,1,1,1,1,0,0,0,0,No,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,1/4/20 14:32,1/4/20 14:35,342568b3a8,Nigeria,0
xnahy4srx0vcj5yxtyoxnahylnnatjge,31 - 40,Male,,Malaysia,,2017,1,1,1,1,0,1,0,0,0,0,Yes,"EOS,ETC,HT,KAN",1,1,0,0,0,0,0,BTC,0,0,0,0,0,0,0,0,,The potential of the project and future of it chain,20,Medium-term investment 6 months - 1 year,,On the exchange platform,,0,1,0,0,1,0,0,0,The exchange is low liquidity.,,"EOS, ETC",OTC,Availability on exchange,OTC and Exchange,Liquidation and Availability of Exchange,"Make more major altcoins available to trade , lower the fees",1,0,0,0,0,0,10,10,10,10,10,10,"I can ""Swap"" from my fiat-currency to all Altcoins and vice versa.",0,0,0,1,1,0,0,1,0,1,0,fast liquidation,1/4/20 14:26,1/4/20 14:34,51d51bf547,Malaysia,4
csuludfavbuxqg3ocsui5m8k3dgwctr5,26 - 30,Male,,Nigeria,,2017,1,1,1,1,0,0,0,0,0,0,No,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,1/4/20 14:28,1/4/20 14:31,cd6a784bd1,Nigeria,0
voh1wavkxpwbiwvoh10tzepb82ny9hjd,31 - 40,Female,,Malaysia,,2019,1,1,1,1,1,0,0,0,0,0,Yes,EOS,0,0,0,0,1,0,1,BCH,1,1,1,0,1,0,0,0,Valid info and easy liquidity,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,Provide buy and sell,1,1,1,1,1,0,6,10,10,10,10,4,"I can ""Swap"" from BTC / ETH / UST to all Altcoins and vice versa.",0,0,0,0,0,0,0,0,0,0,0,,1/4/20 14:25,1/4/20 14:30,bf2a37e577,Malaysia,0
o3g57n0hlzdsptkeo3gybx0nl9chh9z8,18 - 25,Male,,Malaysia,,2016,0,0,0,0,0,0,0,0,0,1,Yes,XRP,0,0,0,0,0,1,0,BTC,0,0,0,0,1,0,0,0,Put more information such as price prediction,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,Please help to include more coin in future,0,0,0,0,0,1,10,10,10,10,10,10,I can add my new Altcoin (which I create) on Remitano system.,0,0,0,0,0,0,0,0,0,0,0,,1/4/20 14:25,1/4/20 14:29,55c2fc2070,Malaysia,0
pfvtuutc9ikljr8lpfvtilz08lcnp3u9,31 - 40,Male,,Nigeria,,2018,1,1,1,1,1,1,1,0,0,0,Yes,Ripple,0,1,0,1,1,0,0,BTC,1,0,0,0,0,0,0,0,No idea,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,The only thing i want back on Remitano is to bri g back buy and sell order placing . It help manage risk by setting your buy and sell orders. This swap idea is not better at all,0,1,0,0,0,0,1,5,5,1,1,1,"I can ""Swap"" from BTC / ETH / UST to all Altcoins and vice versa.",0,0,0,0,0,0,0,0,0,0,0,,1/4/20 14:15,1/4/20 14:28,3177953e8f,Nigeria,0
umj16v41nnay3qrixgumj166cjwqgm2n,26 - 30,Male,,Others,Pakistan,2018,1,1,1,1,0,0,0,0,0,1,Yes,Bitcoin Cash,0,1,0,0,0,0,0,BTC,0,0,1,0,0,0,0,0,If liquidty problem gets resolved,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,Facilitate and back Altcoins,0,0,1,0,0,0,10,10,10,10,9,10,"I can ""Swap"" from my fiat-currency to all Altcoins and vice versa.",0,0,0,0,0,0,0,0,0,0,0,,1/4/20 14:21,1/4/20 14:27,38443c6e1d,Pakistan,0
iz5i6di1grv2hjb1hiufiz5i6di1lodg,31 - 40,Male,,Nigeria,,2020,1,0,1,1,0,0,0,0,0,0,No,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,1/4/20 14:09,1/4/20 14:11,d5ba085375,Nigeria,0
ttyti3vl7vrhxot6ttytiornf8i5n1x2,18 - 25,Male,,Malaysia,,2020,1,1,1,1,0,0,0,0,0,0,No,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,1/4/20 14:06,1/4/20 14:08,32e9b94d80,Malaysia,0
i9cznv02z3rii9cxxzebemtite1x51xx,26 - 30,Male,,India,,2018,0,0,0,0,0,0,0,0,0,1,Yes,"bch,eth,ltc,usdt or many others",1,1,0,0,0,0,0,One of Altcoins I like,0,0,0,0,0,0,0,0,,good,10,Swing Trading - under 2 weeks,,,no,0,0,0,0,0,0,0,1,,no,other altcoins,remitano,nothing,remitano,no,show active trader first,1,1,1,1,1,1,8,8,8,8,8,8,"I can buy/sell all Altcoins at ""P2P exchange"".",0,0,0,0,0,0,0,0,0,1,0,fast,1/4/20 13:58,1/4/20 14:07,ad3398d5d4,India,1
af05ffwrx56hjmpcx9laf05fuypbmto4,31 - 40,Female,,Malaysia,,2017,1,1,1,0,0,0,0,0,0,0,Yes,Xrp,1,0,0,0,0,0,0,One of Altcoins I like,0,0,0,0,0,0,0,0,,Bnb,40,Medium-term investment 6 months - 1 year,,Cold wallets,,0,0,1,1,0,0,0,0,I got difficulties in owning and storing Altcoins.,,Bnb,Binance,Very many choice altcoin but small capital,Sell in exchange,Lack of exchanger have a altcoin in many,Just stay in now concept. I like it,0,0,1,1,0,0,10,10,10,6,10,6,"I can buy/sell all Altcoins at ""P2P exchange"".",0,0,0,1,0,0,0,0,0,0,0,Top volume and almost popular user,1/4/20 13:46,1/4/20 14:07,4d749162c6,Malaysia,1
v98ek9yszw7sv9869p8fd7dptfhkkxci,26 - 30,Male,,Malaysia,,2020,1,1,0,0,0,1,0,0,0,0,Yes,RIPPLEX,0,1,0,0,0,0,0,BTC,0,0,1,0,0,0,0,0,PROFIT IN SHORT TIME PERIOD,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,ITS ALL GOOD NOW BUT LESS FEATURES NO CHARTS NO FRE GIFTS :p,0,0,0,1,0,0,10,10,10,10,10,10,"I can ""Invest"" in all Altcoins.",0,0,0,0,0,0,0,0,0,0,0,,1/4/20 14:02,1/4/20 14:04,d4e055857f,Malaysia,0
hzn78nehvr4r8k9718yz0nhzn78nmgd7,26 - 30,Male,,Malaysia,,2020,1,1,0,0,0,1,0,0,0,0,No,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,1/4/20 14:01,1/4/20 14:02,d4e055857f,Malaysia,0
